search_term,organization_type,handle,display_name,description,follower_count,following_count,posts_count,search_date
MRC,Funders and research programmes,lisaheinke.bsky.social,Lisa Heinke,"Senior Editor @ Nature Reviews Molecular Cell Biology. Likes cell biology, loves cats. PhD 👩🏻‍🎓@MRC-LMB, @Cambridge_Uni. Based in Berlin 🇩🇪",0,0,0,2024-10-20
MRC,Funders and research programmes,bjgreber.bsky.social,Basil Greber,"Structural biologist. High-resolution imaging of macromolecular assemblies (and landscapes). MRC career development fellow/group leader at the Institute of Cancer Research, London. Views my own.",0,0,0,2024-10-20
MRC,Funders and research programmes,mrcoolvt.bsky.social,Mr. Cool 🧊,"Twitch Streamer, video game idiot, and the only ice cube vtuber i know B) 

trans rights are human rights 🏳️‍⚧️ 

he/him

http://twitch.tv/mrcoolvt",0,0,0,2024-10-20
MRC,Funders and research programmes,mrcaseb.bsky.social,Seb,"Having fun with RStats, maintain the nflverse and {ggpath}.

https://linktr.ee/mrcaseb",0,0,0,2024-10-20
MRC,Funders and research programmes,sproullab.bsky.social,Duncan Sproul,"Research group leader at MRC Human Genetics Unit, University of Edinburgh. Interdisciplinary research on disease #epigenetics. Part-time solo dad. Occasional music and climbing.

https://www.ed.ac.uk/mrc-human-genetics-unit/research/sproul-group",0,0,0,2024-10-20
MRC,Funders and research programmes,mrcftn.bsky.social,mrc,"@FNCompetitive | 🇧🇷 | Video Editor 🎬| F/A | A great promise.
2x Qualified",0,0,0,2024-10-20
MRC,Funders and research programmes,mrcautela.bsky.social,Mr Cautela,,0,0,0,2024-10-20
MRC,Funders and research programmes,thushan-desilva.bsky.social,Thushan de Silva,"Physician Scientist | Professor of Infectious Diseases University of Sheffield | Principal Investigator MRC Unit The Gambia | Respiratory Viruses | Strep A | Vaccines and Immunity

https://www.sheffield.ac.uk/smph/people/clinical-medicine/thushan-de-silva",0,0,0,2024-10-20
MRC,Funders and research programmes,mrcprimaryedu.bsky.social,Mr C ,"Teacher by day, evenings & weekends. I rant, whinge & complain about most things but, will occasionally share something useful | Primary AHT & SENCO | #EduSky #EduSkyPrimary",0,0,0,2024-10-20
MRC,Funders and research programmes,mrcandreu.bsky.social,Marco Andreu,"PhD | 🇨🇭 civil servant, here in a personal capacity | #politicaleconomy, #globaldev, #finance, #ethics | @WarwickCFG | he/him.

Mastodon: @MrcAndreu@det.social",0,0,0,2024-10-20
MRC,Funders and research programmes,alexisbarr.bsky.social,Alexis Barr,Cell cycle enthusiast at MRC LMS and Imperial College London,0,0,0,2024-10-20
MRC,Funders and research programmes,mrcxntj.bsky.social,mrc,crf | loudgg,0,0,0,2024-10-20
MRC,Funders and research programmes,mrcrf.bsky.social,MR ᶜʳᶠ,Torcedor lunatico do Flamengo,0,0,0,2024-10-20
MRC,Funders and research programmes,mrcrowkk.bsky.social,Crow,"Falo bosta, posto meme e o que der na telha. É difícil seguir geral de volta, então me avisa ai se quiser!!!!",0,0,0,2024-10-20
MRC,Funders and research programmes,mrchungus.bsky.social,Mr.Chungus | Hidden Lewd Studio 🔞,"Self-proclaimed Erokage of a very naughty village that makes lewd/NSFW stuff | No minors R-18🔞| All characters depicted are 18 or older, even if otherwise specified.

👇🔥More Stuff | Commission: Closed 💌❌
https://linktr.ee/Mr.chungus ",0,0,0,2024-10-20
MRC,Funders and research programmes,mrcarnaby.bsky.social,Matt Carnaby,Leading on curriculum and assessment. Trustee at the English Association. Views are entirely my own.,0,0,0,2024-10-20
MRC,Funders and research programmes,mrclmlt.bsky.social,Marcelo 🇵🇸🇮🇱🕊️,"«La teología es una reflexión sobre la fe y la fe lo que tiene que hacer es movilizar a las personas para cambiar.» (Gustavo Gutiérrez Merino)

https://mrclmlt.blogspot.com/
https://fediverse.tv/c/oracoesdiarias_channel/videos",0,0,0,2024-10-20
MRC,Funders and research programmes,mrcab55.bsky.social,Mister Cab,"Speedrunner, Mega Man, Metropolitans, Occasional commentator, Pathfinder 2e nerd

https://twitch.tv/mrcab55
https://youtube.com/mrcab55 ",0,0,0,2024-10-20
MRC,Funders and research programmes,mfpronker.bsky.social,Matti Pronker,"Postdoc in the Snijder lab @UniUtrecht, MRC-LMB alumnus, EMBO LTF and Veni awardee - structural biology, #cryoEM ❄️🔬, #crystallography 💎 - views are my own",0,0,0,2024-10-20
MRC,Funders and research programmes,aydanszeto.bsky.social,Aydan Szeto,"Immunologist @MRC-LMB | Views are my own | he/him 🏳️‍🌈 | I work towards manipulating the Yin and Yang of inflammation 
#immunology #immunosky",0,0,0,2024-10-20
MRC,Funders and research programmes,dyneinassembly.bsky.social,(GIRISH)MALI LAB,"Group Leader/MRC CDA Fellow (Dunn School of Pathology, University of Oxford)

Honorary Research Fellow - School of Biochemistry, University of Bristol

https://www.mali-lab.com/ ",0,0,0,2024-10-20
MRC,Funders and research programmes,mrclaudiot.bsky.social,Mr. Claudio Tavares ᶜʳᶠ,"Não basta respeito, é pra ter MEDO do Malvado Gávea Globetrotters.
Somos expressão do caminho que percorremos, feitos de Memória.

História/SESO/Filosofia.",0,0,0,2024-10-20
MRC,Funders and research programmes,mrcortado.bsky.social,Ananasbrus ,"Kall meg gjerne en idiot. Jeg er i det minste en hyggelig idiot! Asker/Molde 💙🇸🇯
 
Inneholder spor av nøtter og svada.
Kan forvente blanda drops, pelsfjes og fotball.
 
Beklager på forhånd.",0,0,0,2024-10-20
MRC,Funders and research programmes,ruamicro.bsky.social,James Connolly,MRC Career Development Fellow at Newcastle University. Studying how pathogens control their genes,0,0,0,2024-10-20
MRC,Funders and research programmes,mrcinnamontf.bsky.social,darth orb,"Sno gärna memes, men lämna en like efter dig
",0,0,0,2024-10-20
MRC,Funders and research programmes,mrch1valry.bsky.social,"MrCh1valry, Cal Kestis Stan","Family, Star Wars, Halo, Doctor Who, Taco Bell, Doughboys, Disney, Spider-Man, NBA/Pacers, Comics/Books

Girl Dad x2, Cybersecurity Analyst by day, Gamer by night

Star Wars Jedi: Fallen Order is my favorite game ",0,0,0,2024-10-20
MRC,Funders and research programmes,mrcopperpot.bsky.social,Mr Copperpot (Just Dave),"Married, Father, Coffee, AFC & CUFC.
Xbox Mr Copperpot #476 Psn Mr_C_Copperpot
@MindCharity @MovemberUK",0,0,0,2024-10-20
MRC,Funders and research programmes,mrcreepypasta.bsky.social,MrCreepyPasta ,"I’m the YouTube Spookyman. 
YouTuber and Podcaster",0,0,0,2024-10-20
MRC,Funders and research programmes,mrcanbe.bsky.social,キャンビー,"藤島絵（サクラ大戦 逮捕しちゃうぞ） パトレイバー 攻殻機動隊あたりが好きなおじさんのアカウント
タバコ苦手 🚭
Twitter:@mrcanbe
Hamradio:7N4CQD 3アマ
🚗:CJ4A ASTI →CT9A Ⅶ→CZ4A MT/B35A",0,0,0,2024-10-20
MRC,Funders and research programmes,brennankahan.bsky.social,Brennan Kahan,"Principal Research Fellow in Medical Statistics at MRC Clinical Trials Unit at UCL. Clinical trials, estimands, estimation.
https://scholar.google.co.uk/citations?user=Lf0jsXAAAAAJ&hl=en&oi=sra",0,0,0,2024-10-20
MRC,Funders and research programmes,mrchubchu.bsky.social,Mr. Chubchu (🎂 Oct 11th ) 🇵🇸 🇺🇦,"Age 27, He/They
Humanist, Libertarian Socialist
Toon antics enjoyer.
Minors, piss off. 18+ only.
AU/DHD, Super asexual
""The greater the mass, the greater the force of attraction"" - Sir Issac Newton ",0,0,0,2024-10-20
MRC,Funders and research programmes,mrcharmeleon.bsky.social,Mr. Charmeleon,"THE BIG RED LIZARD | Charmeleon | M/21 | Artist🔥🦖🔥 
 🔞 18+ Content Warning, Vore Warning🔞

Other Places to find Charmeleon:
https://linktr.ee/mr_charmeleon",0,0,0,2024-10-20
MRC,Funders and research programmes,mrcharlie.bsky.social,Charlie of the Coven-Really Really Scary and Spooky 👻,"Roots Reggae, Musicologist, photography, films, 🇨🇦 art 🎬🎶📸
One World, One People-Free Palestine 🇵🇸
YouTube @mr.charlie2495
",0,0,0,2024-10-20
MRC,Funders and research programmes,mrcwarwick.bsky.social,"Modern Records Centre, University of Warwick","Archives rich in social and political history from the late 19th century onwards - Britain and beyond. 

Follow the MRC for highlights from our collections, details of our online resources and more!

https://warwick.ac.uk/services/library/mrc",0,0,0,2024-10-20
MRC,Funders and research programmes,jefferis.bsky.social,Greg Jefferis,"Neural Circuits and Behaviour in Drosophila @ MRC LMB. PI @ flyconnectome @ CamZoology and @ virtualflybrain. Cambridge, UK.",0,0,0,2024-10-20
MRC,Funders and research programmes,mrcvgl.bsky.social,mrc,Founder candyconytown ,0,0,0,2024-10-20
MRC,Funders and research programmes,mreemarr.bsky.social,mrchan,"happy, free, confused, and lonely at the same time",0,0,0,2024-10-20
MRC,Funders and research programmes,lukasgunschera.bsky.social,Lukas Gunschera,"PhD Student at the MRC Cognition and Brain Sciences Unit, University of Cambridge | Research on cognition, mental health, and digital media.

 lukasgunschera.com",0,0,0,2024-10-20
MRC,Funders and research programmes,mrc.bsky.social,MRC,,0,0,0,2024-10-20
MRC,Funders and research programmes,mrcaputo90.bsky.social,Mr.Caputo,"Artist, currently working on my indie game Azzurrina: The Ghostly Girl
| Newgrounds: http://mrcaputo.newgrounds.com | Join in my Discord  http://discord.gg/TmZ66fc",0,0,0,2024-10-20
MRC,Funders and research programmes,mrcsci.bsky.social,Mr C,"Year 5 form teacher | Teach primary science to years 4, 5 and 6 | Science coordinator #primaryscience #STEM | Enrichment coordinator | Exploring #TaskDesign",0,0,0,2024-10-20
MRC,Funders and research programmes,mrcrow.bsky.social,Mr Crow (the Original),"""aleksey"" 😏",0,0,0,2024-10-20
MRC,Funders and research programmes,mrcoblizz.bsky.social,mrcoblizz,I was supposed to be a femboy...,0,0,0,2024-10-20
MRC,Funders and research programmes,mrchasecomix.bsky.social,Mr. Chase Comix,"Artist/Animator
Patreon: https://www.patreon.com/mrchasecomix
Subscribestar: https://subscribestar.adult/mr-chase-comix",0,0,0,2024-10-20
MRC,Funders and research programmes,mrcrypto.bsky.social,MrCrypto,"Trade
Crypto
Blockchain
Life
Rich
",0,0,0,2024-10-20
MRC,Funders and research programmes,mrcloudkirby.bsky.social,Mr. Cloud Kirby,"24 | He/Him | Top Super Mario Galaxy 1/2 Speedrunner | Twitch Affiliate

Twitch: https://www.twitch.tv/mrcloudkirby
Youtube: https://www.youtube.com/@mr.cloudkirby635",0,0,0,2024-10-20
MRC,Funders and research programmes,itsmircea.bsky.social,MRCX,#bitcoin ⚡️,0,0,0,2024-10-20
MRC,Funders and research programmes,mrc7cam.bsky.social,Mike Clark,"A retired immunologist who was involved in pioneering antibody based therapeutics at Cambridge University who now lives in the Yorkshire Dales and spends much of his time walking, cycling, birdwatching, and in Winter, skiing.",0,0,0,2024-10-20
MRC,Funders and research programmes,mrcorreajr.bsky.social,James🦭,"Hey y’all!👋🏻 U.S. Marine Corps Vet • Musician • 🏳️‍🌈 • Originally from AK ❄️
IG📸: @mrcorreajr",0,0,0,2024-10-20
MRC,Funders and research programmes,mrcs93.bsky.social,Mrcs,"- Cansado e desmotivado 🫠



-Do interior do interior do BR


📍MS🇧🇷",0,0,0,2024-10-20
MRC,Funders and research programmes,clarkbfdi.bsky.social,MrClark 🍉,"DNI:Proship, zionist | 🇦🇷 | esp/eng | #oscbsky #mdpbsky | 💚Married to Gelatin BFDI💚 | Rentry: https://rentry.co/Clarky (WIP)",0,0,0,2024-10-20
MRC,Funders and research programmes,mrcyrus.bsky.social,b,quero meu twitter de volta ,0,0,0,2024-10-20
