search_term,organization_type,handle,display_name,description,follower_count,following_count,posts_count,search_date
NIHR Research,Funders and research programmes,arcwessex.bsky.social,NIHR ARC Wessex,NIHR Applied Research Collaboration Wessex 1 of 15 ARCs supporting applied health & care research in England https://linktr.ee/ARCWessex ,0,0,0,2024-10-20
NIHR Research,Funders and research programmes,bristolbrc.bsky.social,NIHR Bristol Biomedical Research Centre (BRC),The Bristol Biomedical Research Centre is led by University Hospitals Bristol and Weston NHS Foundation Trust in partnership with the University of Bristol. We're funded by @nihr.bsky.social (National Institute for Health and Care Research),0,0,0,2024-10-20
NIHR Research,Funders and research programmes,dementiaresearcher.bsky.social,Dementia Researcher,"A support service for Early Career Dementia Researchers. Delivered by University College London supported by Alzheimer's Association, Alzheimer's Research UK, Alzheimer's Society, Race Against Dementia & NIHR - https://www.dementiaresearcher.nihr.ac.uk",0,0,0,2024-10-20
NIHR Research,Funders and research programmes,phil-evans.bsky.social,PhilEvans,Academic GP. Professor of Primary care research University Exeter & Deputy Health & Care Director NIHR RDN. Cymru  and @ECFC fan. ,0,0,0,2024-10-20
NIHR Research,Funders and research programmes,jackwgoodall.bsky.social,Jack Goodall,"Sheffield Infectious Diseases Registrar //
NIHR researcher //
Interested in molecular diagnostics and transmission modelling //
Lover of art, literature, fermentation and the great outdoors //",0,0,0,2024-10-20
NIHR Research,Funders and research programmes,jpslaake.bsky.social,Dr Jean-Pierre Laake,"PhD MBChB. Parent. 🚴. 
NIHR Academic Clinical Fellow in Psychiatry.
Primary care, mental health & illness health service research.
❤️🔁≠Endorsement! 🕊️ https://jeanpierrelaake.wordpress.com/",0,0,0,2024-10-20
NIHR Research,Funders and research programmes,drlucymaddox.bsky.social,Dr Lucy Maddox,"Consultant clinical psychologist, NIHR research fellow, sharing psychology ideas. Latest book: http://shorturl.at/boCMN",0,0,0,2024-10-20
NIHR Research,Funders and research programmes,gjsathyamoorthy.bsky.social,Ganesh Sathyamoorthy,"Interested in Health Improvement, Research, making a positive change in the NHS.  Assistant Director NIHR Applied Research Collaboration Northwest London & Deputy Director of the Ethnicty & Health Unit. Outside work kids football coach and part-time runner",0,0,0,2024-10-20
NIHR Research,Funders and research programmes,jsmhoughton.bsky.social,John Houghton,"NIHR Academic Clinical Lecturer & Vascular Surgery ST7 | Research includes PAD, CLTI & frailty | Preoccupied with LUFC",0,0,0,2024-10-20
NIHR Research,Funders and research programmes,arc-gm.bsky.social,NIHR ARC Greater Manchester,The National Institute for Health and Care Research (NIHR) Applied Research Collaboration Greater Manchester (ARC-GM) is one of 15 regional NIHR ARCs. ,0,0,0,2024-10-20
NIHR Research,Funders and research programmes,oldertrialsprof.bsky.social,Miles Witham,"Academic geriatrician; NIHR Newcastle BRC and HRC; BGS vice-president for research. Ageing, Sarcopenia, MLTC, better trials for and with older people, big data and a dash of global health.",0,0,0,2024-10-20
NIHR Research,Funders and research programmes,arc-southlondon.bsky.social,NIHR Applied Research Collaboration (ARC) South London ,"The Applied Research Collaboration (ARC) South London is one of 15 
@nihrarcs.bsky.social
We work with our partners on applied health and care research.",0,0,0,2024-10-20
NIHR Research,Funders and research programmes,arc-oxtv.bsky.social,NIHR ARC OxTV,"Supporting applied health and care research for local populations. One of 15 regional @nihr.bsky.social Applied Research Collaborations  – @nihrarcs.bsky.social
",0,0,0,2024-10-20
NIHR Research,Funders and research programmes,arc-nwl.bsky.social,NIHR ARC Northwest London (NWL),The NIHR Applied Research Collaboration (ARC) Northwest London is one of 15 @nihrarcs.bsky.social funded by the National Institute for Health and Care Research (@nihr.bsky.social). We work with local partners in Northwest London on applied health and care.,0,0,0,2024-10-20
NIHR Research,Funders and research programmes,stuarthaylock.bsky.social,Stuart Haylock ,Did my Milkshake bring you here? Research Manager at the NIHR. Former PhD. Musical Obsessive. Huge Geek. Gaymer. Innuendo Extraordinaire. Shiba Dog Dad. He/Him.,0,0,0,2024-10-20
NIHR Research,Funders and research programmes,arc-yharc.bsky.social,NIHR ARC Yorkshire & Humber,The NIHR ARC Yorkshire & Humber is one of 15 @nihrarcs.bsky.social funded by the National Institute for Health and Care Research (@nihr.bsky.social). We work with our partners in Yorkshire & Humber on applied health and care research,0,0,0,2024-10-20
NIHR Research,Funders and research programmes,oxhealthbrc.bsky.social,NIHR Oxford Health Biomedical Research Centre ,"The OH BRC, based at  Oxford Health NHS FT is run in partnership with University of Oxford with 13 partner university and NHS Trusts across England.",0,0,0,2024-10-20
NIHR Research,Funders and research programmes,arc-wm.bsky.social,NIHR ARC West Midlands,"Supporting applied health and care research for local populations in the West Midlands. One of 15 regional @nihr.bsky.social Applied Research Collaborations  – @nihrarcs.bsky.social
",0,0,0,2024-10-20
NIHR Research,Funders and research programmes,sabiredwood.bsky.social,Sabi Redwood,Professor of Social Science Applied to Health and Care at the University of Bristol Medical School; NIHR Applied Research Collaboration West implementation lead and acting director. Researching implementation and inequalities using qualitative methods.,0,0,0,2024-10-20
NIHR Research,Funders and research programmes,arc-em.bsky.social,NIHR ARC East Midlands,"The NIHR ARC East Midlands is one of 15 ARCs (@nihrarcs.bsky.social) supporting applied health and care research, funded by the National Institute for Health and Care Research (@nihr.bsky.social).",0,0,0,2024-10-20
NIHR Research,Funders and research programmes,oxfordbrc.bsky.social,Oxford BRC,The NIHR Oxford Biomedical Research Centre (BRC) is a collaboration between the University of Oxford and Oxford University Hospitals NHS Foundation Trust to fund medical research.,0,0,0,2024-10-20
NIHR Research,Funders and research programmes,arcnenc.bsky.social,NIHR Applied Research Collaboration North East & North Cumbria,"Working together to achieve better, fairer health and care at all ages and in all places. One of 15 Applied Research Collaborations (ARCs) @nihrarcs.bsky.social in England. Funded by @nihr.bsky.social

Visit our website at www.arc-nenc.nihr.ac.uk",0,0,0,2024-10-20
NIHR Research,Funders and research programmes,rjlhardwick.bsky.social,Rebecca Hardwick ,"Mental health researcher, co-lead for NIHR Mental Health Research Initiative in the South West Peninsula, (un)committed trail runner, childless cat lady, some time surfer and singer.  ",0,0,0,2024-10-20
NIHR Research,Funders and research programmes,know-ph.bsky.social,Knowledge for Public Health,"NIHR funded collaboration between the universities of Nottingham, Hallam and Sheffield - improving the way research is used in public health planning and delivery.
https://www.know-ph.ac.uk/
Archive 
https://bit.ly/3TiLlS0
 
",0,0,0,2024-10-20
NIHR Research,Funders and research programmes,ajlittlewood.bsky.social,Alison Littlewood,"NIHR Applied Research Collaboration Greater Manchester Programme Manager. Interested in research helping people to age well and live well #healthyageing 
Amateur ceramicist 🏺and scuba diving enthusiast 🐠. Love to travel 🌎. 
Views my own. ",0,0,0,2024-10-20
NIHR Research,Funders and research programmes,arcnwc.bsky.social,Applied Research Collaboration North West Coast (ARC NWC),"NIHR ARC North West Coast is one of 15 @nihrarcs.bsky.social
funded by the National Institute for Health and Care Research (@nihr.bsky.social). We work with our partners in the North West of England on applied health and care research.",0,0,0,2024-10-20
NIHR Research,Funders and research programmes,mdimairo.bsky.social,Munya Dimairo,Senior Research Fellow. Statistician. Novel trial methods. Former Wellcome Trust & NIHR Doctoral Research Fellow. Views are my own.,0,0,0,2024-10-20
NIHR Research,Funders and research programmes,nihrmaudsleybrc.bsky.social,NIHR Maudsley Biomedical Research Centre (BRC),"We are part of the National Institute for Health and Care Research and hosted by South London and Maudsley NHS Foundation Trust in partnership with King's College London. www.maudsleybrc.nihr.ac.uk
 ",0,0,0,2024-10-20
NIHR Research,Funders and research programmes,nihrspcr.bsky.social,NIHR School for Primary Care Research (SPCR),"NIHR School for Primary Care Research is a partnership between 9 leading academic centres for primary care research in England.
A/C managed by Directorate Team",0,0,0,2024-10-20
NIHR Research,Funders and research programmes,csrejon.bsky.social,Carlos,PhD. Researcher at the University of Bristol and part of the health economic team at NIHR ARC West (@arc-west.bsky.social). Interested in implementation science.,0,0,0,2024-10-20
NIHR Research,Funders and research programmes,profchristodd.bsky.social,Chris Todd,"Prof of Primary Care & Community Health; The University of Manchester. 

NIHR Healthy Ageing Policy Research Unit
NIHR Applied Research Collaboration-Greater Manchester
NIHR Senior Investigator. 

Sculling; hill walking; reading. 
Posts my own. ",0,0,0,2024-10-20
NIHR Research,Funders and research programmes,mrcnihrtmrp.bsky.social,MRC-NIHR Trials Methodology Research Partnership,Improving health by improving trials,0,0,0,2024-10-20
NIHR Research,Funders and research programmes,campainstudy.bsky.social,The CAM-Pain Study,"Researching experiences of MSK pain in children and young people in the UK.

Based at Keele University, funded by the NIHR

Email: research.campainstudy@keele.ac.uk",0,0,0,2024-10-20
NIHR Research,Funders and research programmes,drtheresaellmers.bsky.social,Theresa Ellmers,"Health & social care research. Strategic Commissioning for NIHR Research Programmes @unisouthampton. Opinions my own. 
 ",0,0,0,2024-10-20
NIHR Research,Funders and research programmes,olahowell.bsky.social,Ola Howell,"NIHR Doctoral Fellow at University of Oxford, Primary Care Health Sciences, Bennett Institute. Researching COPD rescue packs use in primary care. Portfolio pharmacist🇵🇱🇬🇧",0,0,0,2024-10-20
NIHR Research,Funders and research programmes,sooty721.bsky.social,SueW ARC-GM,Head of Operations at NIHR Applied Research Collaboration Greater Manchester.  Views expressed are my own ,0,0,0,2024-10-20
NIHR Research,Funders and research programmes,mutantbug.bsky.social,Matthew Avison,"Molecular Bacteriologist, University of Bristol.
Research funded by UKRI, NIHR and Welsh Government.
Medical Research Foundation National AMR PhD Training Programme lead.
Ex Twitter:  https://twitter.com/MutantBug",0,0,0,2024-10-20
NIHR Research,Funders and research programmes,digitallifeline.bsky.social,Digital Lifeline Research ,"Updates from #DigitalLifeline project at Manchester Met Uni, in collaboration ARC, Good Things Foundation, LDE, and SeeAbility. Funded by NIHR",0,0,0,2024-10-20
NIHR Research,Funders and research programmes,nihr-eepru.bsky.social,NIHR EEPRU,"The NIHR Policy Research Unit in Economic Methods of Evaluation of Health & Care Interventions. Collaboration between CHE (Uni of York)
 and SCHARR (Uni of Sheffield)

eepru.org.uk",0,0,0,2024-10-20
NIHR Research,Funders and research programmes,nihrhapru.bsky.social,NIHR Policy Research Unit in Healthy Ageing (NIHR HAPRU),"The National Institute for Health and Care Research (NIHR) Policy Research Unit in Healthy Ageing aims to produce timely, high-quality evidence for policymakers. We are a collaboration between Newcastle University, The University of Manchester and the LSE.",0,0,0,2024-10-20
NIHR Research,Funders and research programmes,stuartgspicer.bsky.social,Stuart G. Spicer,"Healthcare & psychological researcher at NIHR ARC South West & Plymouth University. Hiking enthusiast & nature lover often found on Dartmoor. 
orcid.org/0000-0001-7585-8886 
www.researchgate.net/profile/Stuart-Spicer",0,0,0,2024-10-20
